Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2,TP,FN,TN,FP,UP,UN
DLM,0.4,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.4,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
LZD,0.7000000000000001,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.7000000000000001,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.7000000000000001,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.7000000000000001,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.7000000000000001,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.7000000000000001,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.7000000000000001,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.7000000000000001,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.7000000000000001,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
LZD,0.9,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.9,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.9,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.9,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.9,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.9,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.9,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.9,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.9,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
DLM,0.8,0.1,32.58426966292135,99.92123503465659,61.55096576783323,19.727891156462583,99.95150809814761,29,60,6343,5,58,3963
DLM,0.8,0.2,32.58426966292135,99.9214824120603,61.74220692292981,19.727891156462583,99.95150809814761,29,60,6363,5,58,3943
DLM,0.8,0.30000000000000004,32.58426966292135,99.92167919799499,61.89519984700708,19.727891156462583,99.95150809814761,29,60,6379,5,58,3927
DLM,0.8,0.4,32.58426966292135,99.93747068938565,62.01950659781985,19.727891156462583,99.96120647851808,29,60,6393,4,58,3914
DLM,0.8,0.5,32.58426966292135,99.93756828468862,62.11512717536814,19.727891156462583,99.96120647851808,29,60,6403,4,58,3904
DLM,0.8,0.6000000000000001,32.22222222222222,99.93768499766318,62.23943392618091,19.727891156462583,99.96120647851808,29,61,6415,4,57,3892
DLM,0.8,0.7000000000000001,32.22222222222222,99.9377722464219,62.325492445974376,19.727891156462583,99.96120647851808,29,61,6424,4,57,3883
DLM,0.8,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.8,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
KAN,0.2,0.1,83.55150825270347,97.13139418254765,91.82922138579043,79.82599238716693,97.37775061124695,1468,289,14526,429,82,1405
KAN,0.2,0.2,83.14350797266515,97.15525876460768,91.93362272652344,79.39097335508428,97.3960880195599,1460,296,14549,426,83,1385
KAN,0.2,0.30000000000000004,82.51708428246015,97.18366257341164,91.98307599318643,78.79282218597064,97.42053789731051,1449,307,14562,422,83,1376
KAN,0.2,0.4,82.09806157354618,97.22426102622272,91.98857080059344,78.30342577487765,97.45721271393643,1440,314,14571,416,85,1373
KAN,0.2,0.5,81.69897377423034,97.23889555822329,92.02703445244245,77.92278412180534,97.46943765281173,1433,321,14580,414,85,1366
KAN,0.2,0.6000000000000001,80.74074074074075,97.27369684042128,92.07648771910544,77.05274605764002,97.5,1417,338,14593,409,84,1358
KAN,0.2,0.7000000000000001,80.0,97.29513657561625,92.12044617836145,76.3458401305057,97.51833740831296,1404,351,14604,406,84,1350
KAN,0.2,0.8,79.25925925925927,97.32428115015975,92.19737348205945,75.6389342033714,97.54278728606357,1391,364,14622,402,84,1336
KAN,0.2,0.9,78.31531018782016,97.3521389129133,92.24682674872246,74.82327351821642,97.56723716381418,1376,381,14633,398,82,1329
DLM,0.5,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.5,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.5,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.5,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.5,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.5,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.5,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.5,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.5,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
LZD,0.4,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.4,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.4,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.4,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.4,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.4,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.4,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.4,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.4,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
CFZ,0.30000000000000004,0.1,18.51851851851852,98.96732690028779,96.09227871939736,17.738359201773836,99.00756528105426,80,352,11692,122,19,479
CFZ,0.30000000000000004,0.2,17.782909930715935,99.01869554183233,96.15505335844318,17.073170731707318,99.05637354592044,77,356,11705,116,18,472
CFZ,0.30000000000000004,0.30000000000000004,17.24137931034483,99.07946963938856,96.32768361581921,16.62971175166297,99.11331652159767,75,360,11732,109,16,452
CFZ,0.30000000000000004,0.4,16.32183908045977,99.12236286919831,96.39830508474576,15.74279379157428,99.15399007565281,71,364,11746,104,16,443
CFZ,0.30000000000000004,0.5,15.789473684210526,99.20701872785558,96.44538606403013,15.299334811529933,99.23533718376312,69,368,11760,94,14,439
CFZ,0.30000000000000004,0.6000000000000001,14.578587699316628,99.24114671163575,96.50816070307596,14.19068736141907,99.26787602700725,64,375,11770,90,12,433
CFZ,0.30000000000000004,0.7000000000000001,13.40909090909091,99.26681274228889,96.56308851224105,13.082039911308204,99.29228015944032,59,381,11779,87,11,427
CFZ,0.30000000000000004,0.8,12.954545454545455,99.29275069461985,96.64940364092907,12.638580931263856,99.31668429187343,57,383,11793,84,11,416
CFZ,0.30000000000000004,0.9,12.44343891402715,99.30988049149974,96.70433145009416,12.195121951219512,99.33295371349548,55,387,11800,82,9,411
DLM,0.1,0.1,34.065934065934066,99.92123503465659,61.570089883342895,21.08843537414966,99.95150809814761,31,60,6343,5,56,3963
DLM,0.1,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.1,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.1,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.1,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.1,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.1,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.1,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.1,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
KAN,0.6000000000000001,0.1,83.53276353276354,97.14438574199158,91.80724215616243,79.71723762914628,97.38997555012226,1466,289,14526,427,84,1407
KAN,0.6000000000000001,0.2,83.12428734321551,97.16823615841848,91.91164349689544,79.28221859706362,97.4083129584352,1458,296,14549,424,85,1387
KAN,0.6000000000000001,0.30000000000000004,82.49714937286203,97.20312395701221,91.95560195615144,78.68406742794998,97.43887530562347,1447,307,14562,419,85,1379
KAN,0.6000000000000001,0.4,82.07762557077626,97.24372664175121,91.96109676355843,78.19467101685699,97.47555012224939,1438,314,14571,413,87,1376
KAN,0.6000000000000001,0.5,81.67808219178082,97.2583550130078,91.99956041540744,77.81402936378467,97.4877750611247,1431,321,14580,411,87,1369
KAN,0.6000000000000001,0.6000000000000001,80.72976054732041,97.29315287685846,92.05450848947746,76.99836867862969,97.51833740831296,1416,338,14593,406,85,1361
KAN,0.6000000000000001,0.7000000000000001,79.98859749144812,97.31458652628773,92.09846694873345,76.29146275149537,97.53667481662592,1403,351,14604,403,85,1353
KAN,0.6000000000000001,0.8,79.24743443557583,97.34371879368884,92.17539425243146,75.58455682436107,97.56112469437653,1390,364,14622,399,85,1339
KAN,0.6000000000000001,0.9,78.30296127562643,97.36509415130747,92.23034232650146,74.76889613920609,97.57946210268949,1375,381,14633,396,83,1331
DLM,0.9,0.1,32.58426966292135,99.92123503465659,61.55096576783323,19.727891156462583,99.95150809814761,29,60,6343,5,58,3963
DLM,0.9,0.2,32.58426966292135,99.9214824120603,61.74220692292981,19.727891156462583,99.95150809814761,29,60,6363,5,58,3943
DLM,0.9,0.30000000000000004,32.58426966292135,99.92167919799499,61.89519984700708,19.727891156462583,99.95150809814761,29,60,6379,5,58,3927
DLM,0.9,0.4,32.58426966292135,99.93747068938565,62.01950659781985,19.727891156462583,99.96120647851808,29,60,6393,4,58,3914
DLM,0.9,0.5,32.58426966292135,99.93756828468862,62.11512717536814,19.727891156462583,99.96120647851808,29,60,6403,4,58,3904
DLM,0.9,0.6000000000000001,32.22222222222222,99.93768499766318,62.23943392618091,19.727891156462583,99.96120647851808,29,61,6415,4,57,3892
DLM,0.9,0.7000000000000001,32.22222222222222,99.9377722464219,62.325492445974376,19.727891156462583,99.96120647851808,29,61,6424,4,57,3883
DLM,0.9,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.9,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
LZD,0.8,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.8,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.8,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.8,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.8,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.8,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.8,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.8,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.8,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
EMB,0.7000000000000001,0.1,94.73992960500587,91.92027596780376,90.43327054050138,87.6923076923077,92.72601794340925,4845,269,23982,2108,411,2890
EMB,0.7000000000000001,0.2,94.53797963978073,92.04735800213187,90.93174902188089,87.4027149321267,92.79158040027605,4829,279,24179,2089,417,2712
EMB,0.7000000000000001,0.30000000000000004,94.30305403288959,92.12619300106044,91.32589479785538,87.18552036199095,92.82608695652173,4817,291,24325,2079,417,2576
EMB,0.7000000000000001,0.4,94.12570981006462,92.1781168561393,91.53456020866541,87.00452488687783,92.85369220151829,4807,300,24406,2071,418,2503
EMB,0.7000000000000001,0.5,93.87115723516742,92.24241967114195,91.6475873061875,86.76923076923076,92.90200138026225,4794,313,24459,2057,418,2464
EMB,0.7000000000000001,0.6000000000000001,93.51996867658575,92.28596180647105,91.74612375018113,86.46153846153845,92.93305728088338,4777,331,24501,2048,417,2431
EMB,0.7000000000000001,0.7000000000000001,93.27073552425665,92.33143846704061,91.79829010288364,86.29864253393666,92.97101449275362,4768,344,24526,2037,413,2417
EMB,0.7000000000000001,0.8,92.82502443792767,92.379482933805,91.83596580205767,85.93665158371041,93.01242236024845,4748,367,24548,2025,410,2407
EMB,0.7000000000000001,0.9,91.93516891232181,92.4636155090068,91.90552093899434,85.21266968325791,93.08488612836439,4708,413,24587,2004,404,2389
DLM,0.6000000000000001,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.6000000000000001,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.6000000000000001,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.6000000000000001,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.6000000000000001,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.6000000000000001,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.6000000000000001,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.6000000000000001,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.6000000000000001,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
CFZ,0.7000000000000001,0.1,16.19047619047619,99.25297113752121,95.73132454488386,15.077605321507761,99.2841454486293,68,352,11692,88,31,513
CFZ,0.7000000000000001,0.2,15.439429928741092,99.30431831678969,95.79409918392969,14.412416851441243,99.33295371349548,65,356,11705,82,30,506
CFZ,0.7000000000000001,0.30000000000000004,14.893617021276595,99.35636856368563,95.97457627118644,13.968957871396896,99.38176197836167,63,360,11732,76,28,485
CFZ,0.7000000000000001,0.4,14.352941176470587,99.3991706862994,96.06089139987445,13.52549889135255,99.42243553241681,61,364,11746,71,26,476
CFZ,0.7000000000000001,0.5,14.018691588785046,99.47555405176789,96.12366603892028,13.303769401330376,99.4956479297161,60,368,11760,62,23,471
CFZ,0.7000000000000001,0.6000000000000001,12.993039443155451,99.50963814677037,96.19428750784684,12.416851441241686,99.52818677296023,56,375,11770,58,20,465
CFZ,0.7000000000000001,0.7000000000000001,12.814645308924485,99.53523745141119,96.28844946641557,12.416851441241686,99.55259090539332,56,381,11779,55,14,459
CFZ,0.7000000000000001,0.8,12.356979405034325,99.56099620092867,96.37476459510358,11.973392461197339,99.5769950378264,54,383,11793,52,14,448
CFZ,0.7000000000000001,0.9,11.845102505694761,99.57805907172997,96.42969240426868,11.529933481152993,99.59326445944848,52,387,11800,50,12,443
DLM,0.2,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.2,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.2,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.2,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.2,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.2,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.2,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.2,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.2,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
CFZ,0.4,0.1,18.51851851851852,98.96732690028779,96.09227871939736,17.738359201773836,99.00756528105426,80,352,11692,122,19,479
CFZ,0.4,0.2,17.782909930715935,99.01869554183233,96.15505335844318,17.073170731707318,99.05637354592044,77,356,11705,116,18,472
CFZ,0.4,0.30000000000000004,17.24137931034483,99.0711028542476,96.33553044569993,16.62971175166297,99.10518181078662,75,360,11732,110,16,451
CFZ,0.4,0.4,16.894977168949772,99.1139988186651,96.42969240426868,16.4079822616408,99.14585536484178,74,364,11746,105,13,442
CFZ,0.4,0.5,16.173120728929387,99.19865035849853,96.46892655367232,15.74279379157428,99.22720247295209,71,368,11760,95,12,438
CFZ,0.4,0.6000000000000001,14.772727272727273,99.23277969817048,96.52385436283741,14.412416851441243,99.2597413161962,65,375,11770,91,11,432
CFZ,0.4,0.7000000000000001,13.40909090909091,99.25844779641021,96.57093534212177,13.082039911308204,99.2841454486293,59,381,11779,88,11,426
CFZ,0.4,0.8,12.954545454545455,99.29275069461985,96.64940364092907,12.638580931263856,99.31668429187343,57,383,11793,84,11,416
CFZ,0.4,0.9,12.44343891402715,99.30988049149974,96.70433145009416,12.195121951219512,99.33295371349548,55,387,11800,82,9,411
CFZ,0.1,0.1,19.450800915331808,98.69998311666384,96.3826114249843,18.8470066518847,98.74725453510128,85,352,11692,154,14,447
CFZ,0.1,0.2,17.972350230414747,98.74304032394129,96.42184557438794,17.29490022172949,98.78792808915642,78,356,11705,149,17,439
CFZ,0.1,0.30000000000000004,17.24137931034483,98.79578947368421,96.59447583176397,16.62971175166297,98.83673635402262,75,360,11732,143,16,418
CFZ,0.1,0.4,15.935334872979215,98.87205387205387,96.61801632140616,15.299334811529933,98.90994875132189,69,364,11746,134,18,413
CFZ,0.1,0.5,15.402298850574713,98.96490785155264,96.6572504708098,14.855875831485587,98.99943057024323,67,368,11760,123,16,410
CFZ,0.1,0.6000000000000001,13.990825688073393,99.01573147135527,96.69648462021343,13.52549889135255,99.04823883510942,61,375,11770,117,15,406
CFZ,0.1,0.7000000000000001,13.40909090909091,99.04978136562394,96.76710608913999,13.082039911308204,99.08077767835354,59,381,11779,113,11,401
CFZ,0.1,0.8,12.954545454545455,99.07586322775771,96.853421217828,12.638580931263856,99.10518181078662,57,383,11793,110,11,390
CFZ,0.1,0.9,12.045454545454545,99.10136894263879,96.8848085373509,11.751662971175167,99.12958594321972,53,387,11800,107,11,386
DLM,0.7000000000000001,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.7000000000000001,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.7000000000000001,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.7000000000000001,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.7000000000000001,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.7000000000000001,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.7000000000000001,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.7000000000000001,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.7000000000000001,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
DLM,0.30000000000000004,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.30000000000000004,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.30000000000000004,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.30000000000000004,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.30000000000000004,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.30000000000000004,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.30000000000000004,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
DLM,0.30000000000000004,0.8,31.868131868131865,99.93784959602237,62.41155096576784,19.727891156462583,99.96120647851808,29,62,6432,4,56,3875
DLM,0.30000000000000004,0.9,31.868131868131865,99.93802293151533,62.58366800535475,19.727891156462583,99.96120647851808,29,62,6450,4,56,3857
CFZ,0.8,0.1,16.19047619047619,99.25297113752121,95.73132454488386,15.077605321507761,99.2841454486293,68,352,11692,88,31,513
CFZ,0.8,0.2,15.439429928741092,99.30431831678969,95.79409918392969,14.412416851441243,99.33295371349548,65,356,11705,82,30,506
CFZ,0.8,0.30000000000000004,14.893617021276595,99.35636856368563,95.97457627118644,13.968957871396896,99.38176197836167,63,360,11732,76,28,485
CFZ,0.8,0.4,14.352941176470587,99.3991706862994,96.06089139987445,13.52549889135255,99.42243553241681,61,364,11746,71,26,476
CFZ,0.8,0.5,14.018691588785046,99.47555405176789,96.12366603892028,13.303769401330376,99.4956479297161,60,368,11760,62,23,471
CFZ,0.8,0.6000000000000001,12.993039443155451,99.50963814677037,96.19428750784684,12.416851441241686,99.52818677296023,56,375,11770,58,20,465
CFZ,0.8,0.7000000000000001,12.814645308924485,99.53523745141119,96.28844946641557,12.416851441241686,99.55259090539332,56,381,11779,55,14,459
CFZ,0.8,0.8,12.356979405034325,99.56099620092867,96.37476459510358,11.973392461197339,99.5769950378264,54,383,11793,52,14,448
CFZ,0.8,0.9,11.845102505694761,99.57805907172997,96.42969240426868,11.529933481152993,99.59326445944848,52,387,11800,50,12,443
CFZ,0.5,0.1,18.329466357308586,98.97570473207483,96.07658505963592,17.516629711751662,99.01569999186529,79,352,11692,121,20,480
CFZ,0.5,0.2,17.59259259259259,99.02707275803722,96.13935969868173,16.851441241685144,99.06450825673147,76,356,11705,115,19,473
CFZ,0.5,0.30000000000000004,17.050691244239633,99.07946963938856,96.31983678593848,16.4079822616408,99.11331652159767,74,360,11732,109,17,452
CFZ,0.5,0.4,16.704805491990847,99.12236286919831,96.41399874450723,16.186252771618626,99.15399007565281,73,364,11746,104,14,443
CFZ,0.5,0.5,16.173120728929387,99.19865035849853,96.46892655367232,15.74279379157428,99.22720247295209,71,368,11760,95,12,438
CFZ,0.5,0.6000000000000001,14.772727272727273,99.23277969817048,96.52385436283741,14.412416851441243,99.2597413161962,65,375,11770,91,11,432
CFZ,0.5,0.7000000000000001,13.40909090909091,99.25844779641021,96.57093534212177,13.082039911308204,99.2841454486293,59,381,11779,88,11,426
CFZ,0.5,0.8,12.954545454545455,99.29275069461985,96.64940364092907,12.638580931263856,99.31668429187343,57,383,11793,84,11,416
CFZ,0.5,0.9,12.44343891402715,99.30988049149974,96.70433145009416,12.195121951219512,99.33295371349548,55,387,11800,82,9,411
CFZ,0.2,0.1,19.450800915331808,98.67499367035192,96.40615191462649,18.8470066518847,98.72285040266819,85,352,11692,157,14,444
CFZ,0.2,0.2,18.906605922551254,98.73471109236608,96.46892655367232,18.403547671840354,98.7797933783454,83,356,11705,150,12,438
CFZ,0.2,0.30000000000000004,17.80821917808219,98.78747052879757,96.62586315128688,17.29490022172949,98.82860164321158,78,360,11732,144,13,417
CFZ,0.2,0.4,16.51376146788991,98.86373200909014,96.64940364092907,15.96452328159645,98.90181404051086,72,364,11746,135,15,412
CFZ,0.2,0.5,15.981735159817351,98.95658027600135,96.6886377903327,15.521064301552107,98.9912958594322,70,368,11760,124,13,409
CFZ,0.2,0.6000000000000001,14.578587699316628,99.00740242261104,96.72787193973635,14.19068736141907,99.04010412429838,64,375,11770,118,12,405
CFZ,0.2,0.7000000000000001,13.800904977375566,99.04145295552004,96.79064657878217,13.52549889135255,99.0726429675425,61,381,11779,114,9,400
CFZ,0.2,0.8,13.34841628959276,99.06754032258065,96.87696170747017,13.082039911308204,99.0970470999756,59,383,11793,111,9,389
CFZ,0.2,0.9,12.44343891402715,99.09304669129997,96.9083490269931,12.195121951219512,99.12145123240869,55,387,11800,108,9,385
